SourceHash,RawStoredPath,ExportedAtLocal,ExportedAtTimeZone,AccountId,MaskedAccount,AccountLabel,Symbol,Status,Side,PositionEffect,Quantity,OrderType,OrderPrice,Fill,FillQuantity,FillPrice,Market,Time,Date,Description
0cfef22fdb6b3021e5fa880f46aca2f17b89bca70a78131eed899034ed7ae4e9,data/raw/etrade/orders/20260701-235622-0cfef22fdb6b-demo-a-Orders.csv,2026-07-01 19:27:00,EST,900001001,x1001,Traditional IRA - x1001,TWLO,Filled,Sell,Close,5,Market,Market,5 @ 23.694,5,23.694,--,2026-06-04 14:36:30,2026-06-04,Sell 5 Shares @ Market to Close
0cfef22fdb6b3021e5fa880f46aca2f17b89bca70a78131eed899034ed7ae4e9,data/raw/etrade/orders/20260701-235622-0cfef22fdb6b-demo-a-Orders.csv,2026-07-01 19:27:00,EST,900001001,x1001,Traditional IRA - x1001,MXL,Filled,Sell,Close,145,Market,Market,145 @ 9.644,145,9.644,--,2026-06-04 14:31:15,2026-06-04,Sell 145 Shares @ Market to Close
0cfef22fdb6b3021e5fa880f46aca2f17b89bca70a78131eed899034ed7ae4e9,data/raw/etrade/orders/20260701-235622-0cfef22fdb6b-demo-a-Orders.csv,2026-07-01 19:27:00,EST,900001001,x1001,Traditional IRA - x1001,TWLO,Filled,Sell,Close,5,Limit,23.456,5 @ 23.456,5,23.456,--,2026-06-04 09:51:32,2026-06-04,Sell 5 Shares @ 23.456 Limit GTC to Close
0cfef22fdb6b3021e5fa880f46aca2f17b89bca70a78131eed899034ed7ae4e9,data/raw/etrade/orders/20260701-235622-0cfef22fdb6b-demo-a-Orders.csv,2026-07-01 19:27:00,EST,900001001,x1001,Traditional IRA - x1001,XOM,Filled,Buy,Open,50,Market,Market,50 @ 15.198,50,15.198,--,2026-06-04 09:34:06,2026-06-04,Buy 50 Shares @ Market to Open
0cfef22fdb6b3021e5fa880f46aca2f17b89bca70a78131eed899034ed7ae4e9,data/raw/etrade/orders/20260701-235622-0cfef22fdb6b-demo-a-Orders.csv,2026-07-01 19:27:00,EST,900001001,x1001,Traditional IRA - x1001,EPR,Filled,Buy,Open,175,Market,Market,175 @ 5.698,175,5.698,--,2026-06-04 09:30:16,2026-06-04,Buy 175 Shares @ Market to Open
0cfef22fdb6b3021e5fa880f46aca2f17b89bca70a78131eed899034ed7ae4e9,data/raw/etrade/orders/20260701-235622-0cfef22fdb6b-demo-a-Orders.csv,2026-07-01 19:27:00,EST,900001001,x1001,Traditional IRA - x1001,MXL,Expired,Sell,Close,35,Limit,10.123,--,,,--,2026-06-03 16:06:29,2026-06-03,Sell 35 Shares @ 10.123 Limit to Close
0cfef22fdb6b3021e5fa880f46aca2f17b89bca70a78131eed899034ed7ae4e9,data/raw/etrade/orders/20260701-235622-0cfef22fdb6b-demo-a-Orders.csv,2026-07-01 19:27:00,EST,900001001,x1001,Traditional IRA - x1001,COHR,Filled,Buy,,,,,10 @ 41.743,10,41.743,--,2026-06-03 16:00:06,2026-06-03,Buy 10 Shares @ Market CLO to Open
0cfef22fdb6b3021e5fa880f46aca2f17b89bca70a78131eed899034ed7ae4e9,data/raw/etrade/orders/20260701-235622-0cfef22fdb6b-demo-a-Orders.csv,2026-07-01 19:27:00,EST,900001001,x1001,Traditional IRA - x1001,TSM,Filled,Buy,,,,,10 @ 43.669,10,43.669,--,2026-06-03 16:00:06,2026-06-03,Buy 10 Shares @ Market CLO to Open
0cfef22fdb6b3021e5fa880f46aca2f17b89bca70a78131eed899034ed7ae4e9,data/raw/etrade/orders/20260701-235622-0cfef22fdb6b-demo-a-Orders.csv,2026-07-01 19:27:00,EST,900001001,x1001,Traditional IRA - x1001,DY,Filled,Buy,,,,,5 @ 48.411,5,48.411,--,2026-06-03 16:00:06,2026-06-03,Buy 5 Shares @ Market CLO to Open
0cfef22fdb6b3021e5fa880f46aca2f17b89bca70a78131eed899034ed7ae4e9,data/raw/etrade/orders/20260701-235622-0cfef22fdb6b-demo-a-Orders.csv,2026-07-01 19:27:00,EST,900001001,x1001,Traditional IRA - x1001,SMCI,Filled,Buy,,,,,75 @ 4.742,75,4.742,--,2026-06-03 16:00:04,2026-06-03,Buy 75 Shares @ Market CLO to Open
0cfef22fdb6b3021e5fa880f46aca2f17b89bca70a78131eed899034ed7ae4e9,data/raw/etrade/orders/20260701-235622-0cfef22fdb6b-demo-a-Orders.csv,2026-07-01 19:27:00,EST,900001001,x1001,Traditional IRA - x1001,USAR,Filled,Buy,,,,,100 @ 2.798,100,2.798,--,2026-06-03 16:00:04,2026-06-03,Buy 100 Shares @ Market CLO to Open
0cfef22fdb6b3021e5fa880f46aca2f17b89bca70a78131eed899034ed7ae4e9,data/raw/etrade/orders/20260701-235622-0cfef22fdb6b-demo-a-Orders.csv,2026-07-01 19:27:00,EST,900001001,x1001,Traditional IRA - x1001,SNDK,Filled,Sell,,,,,1 @ 183.15,1,183.15,--,2026-06-03 16:00:04,2026-06-03,Sell 1 Share @ Market CLO to Close
0cfef22fdb6b3021e5fa880f46aca2f17b89bca70a78131eed899034ed7ae4e9,data/raw/etrade/orders/20260701-235622-0cfef22fdb6b-demo-a-Orders.csv,2026-07-01 19:27:00,EST,900001001,x1001,Traditional IRA - x1001,USAR,Filled,Buy,,,,,125 @ 2.798,125,2.798,--,2026-06-03 16:00:04,2026-06-03,Buy 125 Shares @ Market CLO to Open
0cfef22fdb6b3021e5fa880f46aca2f17b89bca70a78131eed899034ed7ae4e9,data/raw/etrade/orders/20260701-235622-0cfef22fdb6b-demo-a-Orders.csv,2026-07-01 19:27:00,EST,900001001,x1001,Traditional IRA - x1001,PLTR,Filled,Buy,,,,,20 @ 14.22,20,14.22,--,2026-06-03 16:00:04,2026-06-03,Buy 20 Shares @ Market CLO to Open
0cfef22fdb6b3021e5fa880f46aca2f17b89bca70a78131eed899034ed7ae4e9,data/raw/etrade/orders/20260701-235622-0cfef22fdb6b-demo-a-Orders.csv,2026-07-01 19:27:00,EST,900001001,x1001,Traditional IRA - x1001,APP,Filled,Buy,,,,,7 @ 57.083,7,57.083,--,2026-06-03 16:00:04,2026-06-03,Buy 7 Shares @ Market CLO to Open
0cfef22fdb6b3021e5fa880f46aca2f17b89bca70a78131eed899034ed7ae4e9,data/raw/etrade/orders/20260701-235622-0cfef22fdb6b-demo-a-Orders.csv,2026-07-01 19:27:00,EST,900001001,x1001,Traditional IRA - x1001,NBIS,Filled,Buy,,,,,15 @ 25.168,15,25.168,--,2026-06-03 16:00:03,2026-06-03,Buy 15 Shares @ Market CLO to Open
0cfef22fdb6b3021e5fa880f46aca2f17b89bca70a78131eed899034ed7ae4e9,data/raw/etrade/orders/20260701-235622-0cfef22fdb6b-demo-a-Orders.csv,2026-07-01 19:27:00,EST,900001001,x1001,Traditional IRA - x1001,NVDA,Filled,Buy,,,,,15 @ 21.475,15,21.475,--,2026-06-03 16:00:03,2026-06-03,Buy 15 Shares @ Market CLO to Open
0cfef22fdb6b3021e5fa880f46aca2f17b89bca70a78131eed899034ed7ae4e9,data/raw/etrade/orders/20260701-235622-0cfef22fdb6b-demo-a-Orders.csv,2026-07-01 19:27:00,EST,900001001,x1001,Traditional IRA - x1001,CRWV,Filled,Buy,,,,,30 @ 11.093,30,11.093,--,2026-06-03 16:00:03,2026-06-03,Buy 30 Shares @ Market CLO to Open
0cfef22fdb6b3021e5fa880f46aca2f17b89bca70a78131eed899034ed7ae4e9,data/raw/etrade/orders/20260701-235622-0cfef22fdb6b-demo-a-Orders.csv,2026-07-01 19:27:00,EST,900001001,x1001,Traditional IRA - x1001,LITE,Filled,Buy,,,,,7 @ 93.8,7,93.8,--,2026-06-03 16:00:03,2026-06-03,Buy 7 Shares @ Market CLO to Open
0cfef22fdb6b3021e5fa880f46aca2f17b89bca70a78131eed899034ed7ae4e9,data/raw/etrade/orders/20260701-235622-0cfef22fdb6b-demo-a-Orders.csv,2026-07-01 19:27:00,EST,900001001,x1001,Traditional IRA - x1001,CRDO,Filled,Buy,,,,,20 @ 21.46,20,21.46,--,2026-06-03 16:00:03,2026-06-03,Buy 20 Shares @ Market CLO to Open
0cfef22fdb6b3021e5fa880f46aca2f17b89bca70a78131eed899034ed7ae4e9,data/raw/etrade/orders/20260701-235622-0cfef22fdb6b-demo-a-Orders.csv,2026-07-01 19:27:00,EST,900001001,x1001,Traditional IRA - x1001,SIL,Filled,Buy,,,,,25 @ 8.749,25,8.749,--,2026-06-03 16:00:02,2026-06-03,Buy 25 Shares @ Market CLO to Open
0cfef22fdb6b3021e5fa880f46aca2f17b89bca70a78131eed899034ed7ae4e9,data/raw/etrade/orders/20260701-235622-0cfef22fdb6b-demo-a-Orders.csv,2026-07-01 19:27:00,EST,900001001,x1001,Traditional IRA - x1001,REMX,Filled,Buy,,,,,20 @ 9.832,20,9.832,--,2026-06-03 16:00:01,2026-06-03,Buy 20 Shares @ Market CLO to Open
0cfef22fdb6b3021e5fa880f46aca2f17b89bca70a78131eed899034ed7ae4e9,data/raw/etrade/orders/20260701-235622-0cfef22fdb6b-demo-a-Orders.csv,2026-07-01 19:27:00,EST,900001001,x1001,Traditional IRA - x1001,INCY,Filled,Sell,Close,19,Limit,9.789,19 @ 9.789,19,9.789,--,2026-06-03 13:17:58,2026-06-03,Sell 19 Shares @ 9.789 Limit GTC to Close
0cfef22fdb6b3021e5fa880f46aca2f17b89bca70a78131eed899034ed7ae4e9,data/raw/etrade/orders/20260701-235622-0cfef22fdb6b-demo-a-Orders.csv,2026-07-01 19:27:00,EST,900001001,x1001,Traditional IRA - x1001,UNH,Filled,Sell,Close,5,Market,Market,5 @ 38.58,5,38.58,--,2026-06-03 12:41:14,2026-06-03,Sell 5 Shares @ Market to Close
0cfef22fdb6b3021e5fa880f46aca2f17b89bca70a78131eed899034ed7ae4e9,data/raw/etrade/orders/20260701-235622-0cfef22fdb6b-demo-a-Orders.csv,2026-07-01 19:27:00,EST,900001001,x1001,Traditional IRA - x1001,SNDK,Filled,Sell,Close,2,Market,Market,2 @ 178.84,2,178.84,--,2026-06-03 12:36:37,2026-06-03,Sell 2 Shares @ Market to Close
0cfef22fdb6b3021e5fa880f46aca2f17b89bca70a78131eed899034ed7ae4e9,data/raw/etrade/orders/20260701-235622-0cfef22fdb6b-demo-a-Orders.csv,2026-07-01 19:27:00,EST,900001001,x1001,Traditional IRA - x1001,AMD,Filled,Sell,Close,2,Market,Market,2 @ 53.196,2,53.196,--,2026-06-03 12:36:11,2026-06-03,Sell 2 Shares @ Market to Close
0cfef22fdb6b3021e5fa880f46aca2f17b89bca70a78131eed899034ed7ae4e9,data/raw/etrade/orders/20260701-235622-0cfef22fdb6b-demo-a-Orders.csv,2026-07-01 19:27:00,EST,900001001,x1001,Traditional IRA - x1001,SOXX,Filled,Sell,Close,3,Market,Market,3 @ 61.208,3,61.208,--,2026-06-03 12:34:50,2026-06-03,Sell 3 Shares @ Market to Close
0cfef22fdb6b3021e5fa880f46aca2f17b89bca70a78131eed899034ed7ae4e9,data/raw/etrade/orders/20260701-235622-0cfef22fdb6b-demo-a-Orders.csv,2026-07-01 19:27:00,EST,900001001,x1001,Traditional IRA - x1001,STRL,Filled,Sell,Close,2,Market,Market,2 @ 95.104,2,95.104,--,2026-06-03 12:34:17,2026-06-03,Sell 2 Shares @ Market to Close
0cfef22fdb6b3021e5fa880f46aca2f17b89bca70a78131eed899034ed7ae4e9,data/raw/etrade/orders/20260701-235622-0cfef22fdb6b-demo-a-Orders.csv,2026-07-01 19:27:00,EST,900001001,x1001,Traditional IRA - x1001,STRL,Canceled,Sell,Close,5,Limit,99.969,--,,,--,2026-06-03 12:34:17,2026-06-03,Sell 5 Shares @ 99.969 Limit to Close
0cfef22fdb6b3021e5fa880f46aca2f17b89bca70a78131eed899034ed7ae4e9,data/raw/etrade/orders/20260701-235622-0cfef22fdb6b-demo-a-Orders.csv,2026-07-01 19:27:00,EST,900001001,x1001,Traditional IRA - x1001,TTMI,Filled,Sell,Close,25,Market,Market,25 @ 18.598,25,18.598,--,2026-06-03 12:32:49,2026-06-03,Sell 25 Shares @ Market to Close
0cfef22fdb6b3021e5fa880f46aca2f17b89bca70a78131eed899034ed7ae4e9,data/raw/etrade/orders/20260701-235622-0cfef22fdb6b-demo-a-Orders.csv,2026-07-01 19:27:00,EST,900001001,x1001,Traditional IRA - x1001,ASML,Filled,Buy,Open,2,Market,Market,2 @ 172.163,2,172.163,--,2026-06-03 12:06:42,2026-06-03,Buy 2 Shares @ Market to Open
0cfef22fdb6b3021e5fa880f46aca2f17b89bca70a78131eed899034ed7ae4e9,data/raw/etrade/orders/20260701-235622-0cfef22fdb6b-demo-a-Orders.csv,2026-07-01 19:27:00,EST,900001001,x1001,Traditional IRA - x1001,TSM,Filled,Buy,Open,25,Market,Market,25 @ 43.9,25,43.9,--,2026-06-03 12:06:04,2026-06-03,Buy 25 Shares @ Market to Open
0cfef22fdb6b3021e5fa880f46aca2f17b89bca70a78131eed899034ed7ae4e9,data/raw/etrade/orders/20260701-235622-0cfef22fdb6b-demo-a-Orders.csv,2026-07-01 19:27:00,EST,900001001,x1001,Traditional IRA - x1001,URA,Filled,Buy,Open,50,Market,Market,50 @ 5.041,50,5.041,--,2026-06-03 12:04:45,2026-06-03,Buy 50 Shares @ Market to Open
0cfef22fdb6b3021e5fa880f46aca2f17b89bca70a78131eed899034ed7ae4e9,data/raw/etrade/orders/20260701-235622-0cfef22fdb6b-demo-a-Orders.csv,2026-07-01 19:27:00,EST,900001001,x1001,Traditional IRA - x1001,EWY,Filled,Buy,Open,10,Market,Market,10 @ 21.117,10,21.117,--,2026-06-03 12:04:00,2026-06-03,Buy 10 Shares @ Market to Open
0cfef22fdb6b3021e5fa880f46aca2f17b89bca70a78131eed899034ed7ae4e9,data/raw/etrade/orders/20260701-235622-0cfef22fdb6b-demo-a-Orders.csv,2026-07-01 19:27:00,EST,900001001,x1001,Traditional IRA - x1001,THG,Filled,Buy,Open,35,Market,Market,35 @ 18.516,35,18.516,--,2026-06-03 12:03:02,2026-06-03,Buy 35 Shares @ Market to Open
0cfef22fdb6b3021e5fa880f46aca2f17b89bca70a78131eed899034ed7ae4e9,data/raw/etrade/orders/20260701-235622-0cfef22fdb6b-demo-a-Orders.csv,2026-07-01 19:27:00,EST,900001001,x1001,Traditional IRA - x1001,BLOX,Filled,Buy,Open,250,Market,Market,250 @ 1.77,250,1.77,--,2026-06-03 12:02:20,2026-06-03,Buy 250 Shares @ Market to Open
0cfef22fdb6b3021e5fa880f46aca2f17b89bca70a78131eed899034ed7ae4e9,data/raw/etrade/orders/20260701-235622-0cfef22fdb6b-demo-a-Orders.csv,2026-07-01 19:27:00,EST,900001001,x1001,Traditional IRA - x1001,BE,Filled,Buy,Open,15,Market,Market,15 @ 29.087,15,29.087,--,2026-06-03 12:01:23,2026-06-03,Buy 15 Shares @ Market to Open
0cfef22fdb6b3021e5fa880f46aca2f17b89bca70a78131eed899034ed7ae4e9,data/raw/etrade/orders/20260701-235622-0cfef22fdb6b-demo-a-Orders.csv,2026-07-01 19:27:00,EST,900001001,x1001,Traditional IRA - x1001,EZPW,Filled,Sell,Close,75,Market,Market,75 @ 3.168,75,3.168,--,2026-06-03 12:00:02,2026-06-03,Sell 75 Shares @ Market to Close
0cfef22fdb6b3021e5fa880f46aca2f17b89bca70a78131eed899034ed7ae4e9,data/raw/etrade/orders/20260701-235622-0cfef22fdb6b-demo-a-Orders.csv,2026-07-01 19:27:00,EST,900001001,x1001,Traditional IRA - x1001,GM,Filled,Buy,Open,25,Market,Market,25 @ 8.325,25,8.325,--,2026-06-03 11:59:34,2026-06-03,Buy 25 Shares @ Market to Open
0cfef22fdb6b3021e5fa880f46aca2f17b89bca70a78131eed899034ed7ae4e9,data/raw/etrade/orders/20260701-235622-0cfef22fdb6b-demo-a-Orders.csv,2026-07-01 19:27:00,EST,900001001,x1001,Traditional IRA - x1001,NVDA,Filled,Buy,Open,50,Market,Market,50 @ 21.69,50,21.69,--,2026-06-03 11:58:23,2026-06-03,Buy 50 Shares @ Market to Open
0cfef22fdb6b3021e5fa880f46aca2f17b89bca70a78131eed899034ed7ae4e9,data/raw/etrade/orders/20260701-235622-0cfef22fdb6b-demo-a-Orders.csv,2026-07-01 19:27:00,EST,900001001,x1001,Traditional IRA - x1001,BTG,Filled,Buy,Open,700,Market,Market,700 @ 0.455,700,0.455,--,2026-06-03 11:57:30,2026-06-03,Buy 700 Shares @ Market to Open
0cfef22fdb6b3021e5fa880f46aca2f17b89bca70a78131eed899034ed7ae4e9,data/raw/etrade/orders/20260701-235622-0cfef22fdb6b-demo-a-Orders.csv,2026-07-01 19:27:00,EST,900001001,x1001,Traditional IRA - x1001,PINE,Filled,Buy,Open,225,Market,Market,225 @ 1.915,225,1.915,--,2026-06-03 11:56:55,2026-06-03,Buy 225 Shares @ Market to Open
0cfef22fdb6b3021e5fa880f46aca2f17b89bca70a78131eed899034ed7ae4e9,data/raw/etrade/orders/20260701-235622-0cfef22fdb6b-demo-a-Orders.csv,2026-07-01 19:27:00,EST,900001001,x1001,Traditional IRA - x1001,MSFT,Filled,Buy,Open,7,Market,Market,7 @ 42.686,7,42.686,--,2026-06-03 11:56:21,2026-06-03,Buy 7 Shares @ Market to Open
0cfef22fdb6b3021e5fa880f46aca2f17b89bca70a78131eed899034ed7ae4e9,data/raw/etrade/orders/20260701-235622-0cfef22fdb6b-demo-a-Orders.csv,2026-07-01 19:27:00,EST,900001001,x1001,Traditional IRA - x1001,BE,Filled,Buy,Open,7,Market,Market,7 @ 28.965,7,28.965,--,2026-06-03 11:55:58,2026-06-03,Buy 7 Shares @ Market to Open
0cfef22fdb6b3021e5fa880f46aca2f17b89bca70a78131eed899034ed7ae4e9,data/raw/etrade/orders/20260701-235622-0cfef22fdb6b-demo-a-Orders.csv,2026-07-01 19:27:00,EST,900001001,x1001,Traditional IRA - x1001,TWLO,Filled,Buy,Open,15,Market,Market,15 @ 21.896,15,21.896,--,2026-06-03 11:55:01,2026-06-03,Buy 15 Shares @ Market to Open
0cfef22fdb6b3021e5fa880f46aca2f17b89bca70a78131eed899034ed7ae4e9,data/raw/etrade/orders/20260701-235622-0cfef22fdb6b-demo-a-Orders.csv,2026-07-01 19:27:00,EST,900001001,x1001,Traditional IRA - x1001,USAR,Filled,Buy,Open,75,Market,Market,75 @ 2.832,75,2.832,--,2026-06-03 11:49:41,2026-06-03,Buy 75 Shares @ Market to Open
0cfef22fdb6b3021e5fa880f46aca2f17b89bca70a78131eed899034ed7ae4e9,data/raw/etrade/orders/20260701-235622-0cfef22fdb6b-demo-a-Orders.csv,2026-07-01 19:27:00,EST,900001001,x1001,Traditional IRA - x1001,AVGO,Filled,Sell,Close,3,Market,Market,3 @ 48.701,3,48.701,--,2026-06-03 11:05:57,2026-06-03,Sell 3 Shares @ Market to Close
0cfef22fdb6b3021e5fa880f46aca2f17b89bca70a78131eed899034ed7ae4e9,data/raw/etrade/orders/20260701-235622-0cfef22fdb6b-demo-a-Orders.csv,2026-07-01 19:27:00,EST,900001001,x1001,Traditional IRA - x1001,MTZ,Filled,Sell,Close,5,Market,Market,5 @ 37.828,5,37.828,--,2026-06-03 11:05:25,2026-06-03,Sell 5 Shares @ Market to Close
0cfef22fdb6b3021e5fa880f46aca2f17b89bca70a78131eed899034ed7ae4e9,data/raw/etrade/orders/20260701-235622-0cfef22fdb6b-demo-a-Orders.csv,2026-07-01 19:27:00,EST,900001001,x1001,Traditional IRA - x1001,FN,Filled,Sell,Close,5,Market,Market,5 @ 72.034,5,72.034,--,2026-06-03 11:04:17,2026-06-03,Sell 5 Shares @ Market to Close
0cfef22fdb6b3021e5fa880f46aca2f17b89bca70a78131eed899034ed7ae4e9,data/raw/etrade/orders/20260701-235622-0cfef22fdb6b-demo-a-Orders.csv,2026-07-01 19:27:00,EST,900001001,x1001,Traditional IRA - x1001,CEG,Filled,Buy,Open,5,Market,Market,5 @ 26.836,5,26.836,--,2026-06-03 11:02:59,2026-06-03,Buy 5 Shares @ Market to Open
0cfef22fdb6b3021e5fa880f46aca2f17b89bca70a78131eed899034ed7ae4e9,data/raw/etrade/orders/20260701-235622-0cfef22fdb6b-demo-a-Orders.csv,2026-07-01 19:27:00,EST,900001001,x1001,Traditional IRA - x1001,ET,Filled,Sell,Close,300,Market,Market,300 @ 1.971,300,1.971,--,2026-06-03 11:02:15,2026-06-03,Sell 300 Shares @ Market to Close
0cfef22fdb6b3021e5fa880f46aca2f17b89bca70a78131eed899034ed7ae4e9,data/raw/etrade/orders/20260701-235622-0cfef22fdb6b-demo-a-Orders.csv,2026-07-01 19:27:00,EST,900001001,x1001,Traditional IRA - x1001,PSTL,Filled,Buy,Open,100,Market,Market,100 @ 2.246,100,2.246,--,2026-06-03 10:59:55,2026-06-03,Buy 100 Shares @ Market to Open
0cfef22fdb6b3021e5fa880f46aca2f17b89bca70a78131eed899034ed7ae4e9,data/raw/etrade/orders/20260701-235622-0cfef22fdb6b-demo-a-Orders.csv,2026-07-01 19:27:00,EST,900001001,x1001,Traditional IRA - x1001,VOO,Filled,Sell,Close,5,Market,Market,5 @ 69.508,5,69.508,--,2026-06-03 10:59:24,2026-06-03,Sell 5 Shares @ Market to Close
0cfef22fdb6b3021e5fa880f46aca2f17b89bca70a78131eed899034ed7ae4e9,data/raw/etrade/orders/20260701-235622-0cfef22fdb6b-demo-a-Orders.csv,2026-07-01 19:27:00,EST,900001001,x1001,Traditional IRA - x1001,CRM,Filled,Buy,Open,30,Market,Market,30 @ 19.299,30,19.299,--,2026-06-03 10:59:02,2026-06-03,Buy 30 Shares @ Market to Open
0cfef22fdb6b3021e5fa880f46aca2f17b89bca70a78131eed899034ed7ae4e9,data/raw/etrade/orders/20260701-235622-0cfef22fdb6b-demo-a-Orders.csv,2026-07-01 19:27:00,EST,900001001,x1001,Traditional IRA - x1001,ARE,Filled,Buy,Open,25,Market,Market,25 @ 5.213,25,5.213,--,2026-06-03 10:58:20,2026-06-03,Buy 25 Shares @ Market to Open
0cfef22fdb6b3021e5fa880f46aca2f17b89bca70a78131eed899034ed7ae4e9,data/raw/etrade/orders/20260701-235622-0cfef22fdb6b-demo-a-Orders.csv,2026-07-01 19:27:00,EST,900001001,x1001,Traditional IRA - x1001,CRWD,Filled,Buy,Open,2,Market,Market,2 @ 75.43,2,75.43,--,2026-06-03 10:57:46,2026-06-03,Buy 2 Shares @ Market to Open
0cfef22fdb6b3021e5fa880f46aca2f17b89bca70a78131eed899034ed7ae4e9,data/raw/etrade/orders/20260701-235622-0cfef22fdb6b-demo-a-Orders.csv,2026-07-01 19:27:00,EST,900001001,x1001,Traditional IRA - x1001,AMZN,Filled,Buy,Open,10,Market,Market,10 @ 25.148,10,25.148,--,2026-06-03 10:57:21,2026-06-03,Buy 10 Shares @ Market to Open
0cfef22fdb6b3021e5fa880f46aca2f17b89bca70a78131eed899034ed7ae4e9,data/raw/etrade/orders/20260701-235622-0cfef22fdb6b-demo-a-Orders.csv,2026-07-01 19:27:00,EST,900001001,x1001,Traditional IRA - x1001,ICHR,Filled,Buy,Open,15,Market,Market,15 @ 7.394,15,7.394,--,2026-06-03 10:56:58,2026-06-03,Buy 15 Shares @ Market to Open
0cfef22fdb6b3021e5fa880f46aca2f17b89bca70a78131eed899034ed7ae4e9,data/raw/etrade/orders/20260701-235622-0cfef22fdb6b-demo-a-Orders.csv,2026-07-01 19:27:00,EST,900001001,x1001,Traditional IRA - x1001,LITE,Filled,Buy,Open,5,Market,Market,5 @ 98.6,5,98.6,--,2026-06-03 10:56:34,2026-06-03,Buy 5 Shares @ Market to Open
0cfef22fdb6b3021e5fa880f46aca2f17b89bca70a78131eed899034ed7ae4e9,data/raw/etrade/orders/20260701-235622-0cfef22fdb6b-demo-a-Orders.csv,2026-07-01 19:27:00,EST,900001001,x1001,Traditional IRA - x1001,BE,Filled,Buy,Open,10,Market,Market,10 @ 29.524,10,29.524,--,2026-06-03 10:56:03,2026-06-03,Buy 10 Shares @ Market to Open
0cfef22fdb6b3021e5fa880f46aca2f17b89bca70a78131eed899034ed7ae4e9,data/raw/etrade/orders/20260701-235622-0cfef22fdb6b-demo-a-Orders.csv,2026-07-01 19:27:00,EST,900001001,x1001,Traditional IRA - x1001,URA,Filled,Buy,Open,25,Market,Market,25 @ 5.163,25,5.163,--,2026-06-03 10:55:38,2026-06-03,Buy 25 Shares @ Market to Open
0cfef22fdb6b3021e5fa880f46aca2f17b89bca70a78131eed899034ed7ae4e9,data/raw/etrade/orders/20260701-235622-0cfef22fdb6b-demo-a-Orders.csv,2026-07-01 19:27:00,EST,900001001,x1001,Traditional IRA - x1001,USAR,Filled,Buy,Open,75,Market,Market,75 @ 2.863,75,2.863,--,2026-06-03 10:55:09,2026-06-03,Buy 75 Shares @ Market to Open
0cfef22fdb6b3021e5fa880f46aca2f17b89bca70a78131eed899034ed7ae4e9,data/raw/etrade/orders/20260701-235622-0cfef22fdb6b-demo-a-Orders.csv,2026-07-01 19:27:00,EST,900001001,x1001,Traditional IRA - x1001,DDOG,Filled,Buy,Open,10,Market,Market,10 @ 24.759,10,24.759,--,2026-06-03 10:54:49,2026-06-03,Buy 10 Shares @ Market to Open
0cfef22fdb6b3021e5fa880f46aca2f17b89bca70a78131eed899034ed7ae4e9,data/raw/etrade/orders/20260701-235622-0cfef22fdb6b-demo-a-Orders.csv,2026-07-01 19:27:00,EST,900001001,x1001,Traditional IRA - x1001,CRDO,Filled,Buy,Open,25,Market,Market,25 @ 21.601,25,21.601,--,2026-06-03 10:54:21,2026-06-03,Buy 25 Shares @ Market to Open
0cfef22fdb6b3021e5fa880f46aca2f17b89bca70a78131eed899034ed7ae4e9,data/raw/etrade/orders/20260701-235622-0cfef22fdb6b-demo-a-Orders.csv,2026-07-01 19:27:00,EST,900001001,x1001,Traditional IRA - x1001,INCY,Filled,Sell,Close,9,Market,Market,9 @ 9.511,9,9.511,--,2026-06-03 10:31:15,2026-06-03,Sell 9 Shares @ Market to Close
0cfef22fdb6b3021e5fa880f46aca2f17b89bca70a78131eed899034ed7ae4e9,data/raw/etrade/orders/20260701-235622-0cfef22fdb6b-demo-a-Orders.csv,2026-07-01 19:27:00,EST,900001001,x1001,Traditional IRA - x1001,INCY,Filled,Sell,Close,1,Market,Market,1 @ 9.506,1,9.506,--,2026-06-03 10:30:08,2026-06-03,Sell 1 Share @ Market to Close
0cfef22fdb6b3021e5fa880f46aca2f17b89bca70a78131eed899034ed7ae4e9,data/raw/etrade/orders/20260701-235622-0cfef22fdb6b-demo-a-Orders.csv,2026-07-01 19:27:00,EST,900001001,x1001,Traditional IRA - x1001,STRL,Filled,Sell,Close,5,Market,Market,5 @ 94.215,5,94.215,--,2026-06-03 10:27:28,2026-06-03,Sell 5 Shares @ Market to Close
0cfef22fdb6b3021e5fa880f46aca2f17b89bca70a78131eed899034ed7ae4e9,data/raw/etrade/orders/20260701-235622-0cfef22fdb6b-demo-a-Orders.csv,2026-07-01 19:27:00,EST,900001001,x1001,Traditional IRA - x1001,MXL,Filled,Sell,Close,50,Market,Market,50 @ 9.818,50,9.818,--,2026-06-03 10:25:57,2026-06-03,Sell 50 Shares @ Market to Close
0cfef22fdb6b3021e5fa880f46aca2f17b89bca70a78131eed899034ed7ae4e9,data/raw/etrade/orders/20260701-235622-0cfef22fdb6b-demo-a-Orders.csv,2026-07-01 19:27:00,EST,900001001,x1001,Traditional IRA - x1001,MXL,Filled,Sell,Close,25,Market,Market,25 @ 9.804,25,9.804,--,2026-06-03 10:24:42,2026-06-03,Sell 25 Shares @ Market to Close
